user_id,genres,weight
710,3894,3
710,3895,3
710,3896,3
710,3897,3
710,3898,3
710,3899,4
710,3900,3
711,3883,4
711,3884,4
711,3885,4
711,3886,4
711,3887,4
711,3888,4
711,3890,4
711,3891,4
711,3892,4
711,3893,4
711,3894,4
711,3895,4
711,3896,4
711,3897,4
711,3898,4
711,3899,4
711,3900,4
712,3883,3
712,3884,4
712,3885,4
712,3886,3
712,3887,3
712,3888,4
712,3889,4
712,3890,4
712,3891,3
712,3892,4
712,3893,3
712,3894,4
712,3895,4
712,3896,4
712,3897,3
712,3898,3
712,3899,4
712,3900,3
713,3883,4
713,3884,4
713,3885,3
713,3886,3
713,3887,3
713,3888,3
713,3889,3
713,3890,3
713,3891,4
713,3892,4
713,3893,3
713,3894,3
713,3895,3
713,3896,3
713,3897,4
713,3898,3
713,3899,4
713,3900,4
714,3883,4
714,3884,4
714,3885,4
714,3886,4
714,3887,4
714,3888,4
714,3890,5
714,3891,4
714,3892,4
714,3893,4
714,3894,4
714,3895,4
714,3896,4
714,3897,4
714,3898,4
714,3899,5
714,3900,5
715,3883,4
715,3884,4
715,3885,4
715,3886,4
715,3887,4
715,3888,4
715,3889,5
715,3890,4
715,3891,3
715,3892,5
715,3893,4
715,3894,4
715,3895,4
715,3896,3
715,3897,4
715,3898,4
715,3899,4
715,3900,3
716,3883,4
716,3884,4
716,3885,4
716,3886,4
716,3887,4
716,3888,4
716,3889,4
716,3890,4
716,3891,4
716,3892,4
716,3893,4
716,3894,4
716,3895,4
716,3896,4
716,3897,4
716,3898,4
716,3899,5
716,3900,4
717,3883,4
717,3884,4
717,3885,3
717,3886,3
717,3887,3
717,3888,3
717,3890,3
717,3892,3
717,3893,2
717,3894,2
717,3895,4
717,3896,3
717,3897,3
717,3898,3
717,3899,3
717,3900,3
718,3883,4
718,3884,4
718,3885,4
718,3886,5
718,3887,4
718,3888,4
718,3889,2
718,3890,4
718,3891,4
718,3893,4
718,3894,5
718,3895,4
718,3896,4
718,3897,4
718,3898,4
718,3899,4
718,3900,4
719,3883,4
719,3884,3
719,3885,4
719,3886,4
719,3887,3
719,3888,4
719,3890,4
719,3893,4
719,3894,1
719,3896,3
719,3897,3
719,3898,4
719,3899,4
719,3900,5
720,3883,3
720,3884,3
720,3885,3
720,3886,2
720,3887,3
720,3888,3
720,3889,1
720,3890,3
720,3891,2
720,3892,2
720,3893,2
720,3894,2
720,3895,3
720,3896,3
720,3897,3
720,3898,3
720,3899,4
720,3900,3
721,3883,4
721,3884,4
721,3885,4
721,3886,3
721,3887,3
721,3888,4
721,3890,4
721,3891,3
721,3892,3
721,3893,3
721,3894,4
721,3895,3
721,3896,4
721,3897,4
721,3898,4
721,3899,4
721,3900,4
722,3883,4
722,3884,4
722,3885,4
722,3886,4
722,3887,4
722,3888,4
722,3890,4
722,3892,4
722,3895,4
722,3896,4
722,3897,4
722,3898,4
722,3899,4
722,3900,5
723,3883,4
723,3884,4
723,3887,4
723,3888,4
723,3890,4
723,3893,2
723,3895,3
723,3896,3
723,3897,4
723,3898,3
723,3899,4
723,3900,3
724,3883,4
724,3884,4
724,3885,3
724,3886,3
724,3887,4
724,3888,4
724,3889,4
724,3890,4
724,3891,3
724,3892,3
724,3893,4
724,3894,4
724,3895,4
724,3896,4
724,3897,3
724,3898,4
724,3899,3
724,3900,3
725,3883,4
725,3884,4
725,3886,4
725,3887,4
725,3888,5
725,3890,4
725,3891,4
725,3892,5
725,3894,4
725,3895,4
725,3896,4
725,3897,4
725,3898,5
725,3899,4
726,3883,4
726,3884,5
726,3885,4
726,3886,4
726,3887,4
726,3890,4
726,3896,4
726,3897,5
726,3898,4
726,3899,4
726,3900,3
727,3883,4
727,3884,4
727,3885,5
727,3886,4
727,3887,4
727,3888,3
727,3889,4
727,3890,4
727,3891,4
727,3892,3
727,3893,2
727,3894,4
727,3895,2
727,3896,4
727,3897,3
727,3898,3
727,3899,4
727,3900,3
728,3883,4
728,3884,4
728,3886,3
728,3887,3
728,3888,4
728,3889,2
728,3890,3
728,3891,4
728,3892,3
728,3893,2
728,3894,3
728,3895,2
728,3896,3
728,3897,4
728,3898,4
728,3899,4
728,3900,4
729,3883,3
729,3884,4
729,3885,4
729,3886,4
729,3887,3
729,3888,4
729,3890,4
729,3891,4
729,3892,4
729,3893,3
729,3894,5
729,3895,3
729,3896,4
729,3897,3
729,3898,3
729,3899,4
729,3900,3
730,3883,4
730,3884,4
730,3887,4
730,3888,4
730,3890,4
730,3893,4
730,3894,4
730,3896,4
730,3897,4
730,3898,4
730,3899,4
731,3883,4
731,3884,4
731,3885,4
731,3886,4
731,3887,4
731,3888,4
731,3890,4
731,3891,4
731,3892,5
731,3893,3
731,3894,4
731,3895,4
731,3896,4
731,3897,4
731,3898,4
731,3899,4
731,3900,3
732,3883,3
732,3884,3
732,3886,1
732,3887,3
732,3888,3
732,3889,5
732,3890,4
732,3891,1
732,3892,4
732,3893,2
732,3894,3
732,3895,4
732,3896,4
732,3897,2
732,3898,4
732,3899,4
733,3883,4
733,3884,4
733,3885,4
733,3886,4
733,3887,4
733,3888,5
733,3889,4
733,3890,4
733,3891,3
733,3892,4
733,3893,4
733,3894,4
733,3895,4
733,3896,4
733,3897,4
733,3898,4
733,3899,4
733,3900,4
734,3883,4
734,3884,4
734,3886,4
734,3887,3
734,3888,3
734,3890,3
734,3893,3
734,3894,4
734,3896,4
734,3897,3
734,3898,4
734,3899,4
734,3900,4
735,3883,4
735,3884,4
735,3885,4
735,3886,4
735,3887,4
735,3888,3
735,3890,4
735,3891,4
735,3892,4
735,3893,3
735,3894,4
735,3895,4
735,3896,4
735,3897,4
735,3898,4
735,3899,4
735,3900,4
736,3883,4
736,3884,3
736,3885,3
736,3886,3
736,3887,4
736,3888,4
736,3890,4
736,3891,4
736,3892,4
736,3893,4
736,3895,4
736,3896,4
736,3897,4
736,3898,4
736,3899,4
736,3900,4
737,3883,3
737,3884,3
737,3885,4
737,3886,3
737,3887,3
737,3888,4
737,3890,4
737,3891,3
737,3892,4
737,3893,3
737,3894,4
737,3895,4
737,3896,3
737,3897,3
737,3898,3
737,3899,4
738,3883,4
738,3884,2
738,3886,1
738,3887,3
738,3888,4
738,3890,4
738,3891,2
738,3893,2
738,3895,2
738,3896,3
738,3897,3
738,3898,3
738,3899,4
739,3883,4
739,3884,4
739,3885,4
739,3886,4
739,3887,4
739,3888,4
739,3890,4
739,3891,4
739,3892,4
739,3893,4
739,3894,5
739,3895,5
739,3896,4
739,3897,4
739,3898,4
739,3899,4
739,3900,5
740,3883,4
740,3884,4
740,3885,4
740,3886,4
740,3887,4
740,3888,5
740,3890,4
740,3891,4
740,3892,5
740,3893,4
740,3894,4
740,3895,3
740,3896,4
740,3897,4
740,3898,4
740,3899,4
741,3883,3
741,3884,2
741,3887,4
741,3888,5
741,3890,3
741,3893,3
741,3894,5
741,3895,3
741,3896,2
741,3897,3
741,3898,3
741,3899,2
741,3900,2
742,3883,4
742,3884,4
742,3885,4
742,3886,4
742,3887,3
742,3888,3
742,3890,4
742,3891,4
742,3892,4
742,3893,3
742,3894,2
742,3895,4
742,3896,4
742,3897,4
742,3898,4
742,3899,5
742,3900,5
743,3883,3
743,3884,3
743,3885,4
743,3886,3
743,3887,4
743,3888,4
743,3889,5
743,3890,3
743,3891,3
743,3892,4
743,3893,1
743,3894,3
743,3895,4
743,3896,3
743,3897,3
743,3898,4
743,3899,4
743,3900,3
744,3883,3
744,3884,3
744,3885,4
744,3886,3
744,3887,3
744,3888,4
744,3890,4
744,3891,3
744,3892,4
744,3893,3
744,3894,2
744,3895,4
744,3896,3
744,3897,3
744,3898,4
744,3899,3
744,3900,2
745,3883,5
745,3885,3
745,3886,3
745,3887,2
745,3888,3
745,3889,1
745,3890,3
745,3891,3
745,3893,4
745,3894,1
745,3896,3
745,3897,3
745,3898,3
746,3883,2
746,3884,3
746,3885,3
746,3886,2
746,3887,3
746,3888,2
746,3890,3
746,3891,2
746,3892,2
746,3893,2
746,3894,3
746,3895,2
746,3896,3
746,3897,2
746,3898,2
746,3899,3
746,3900,3
747,3883,4
747,3884,3
747,3887,3
747,3888,4
747,3889,4
747,3890,4
747,3891,4
747,3893,4
747,3896,4
747,3897,3
747,3898,4
747,3899,4
748,3883,4
748,3884,4
748,3885,4
748,3886,4
748,3887,4
748,3888,4
748,3890,4
748,3891,4
748,3892,5
748,3893,3
748,3894,4
748,3895,5
748,3896,4
748,3897,4
748,3898,4
748,3899,5
748,3900,4
749,3883,3
749,3884,3
749,3885,4
749,3886,4
749,3887,3
749,3888,3
749,3889,3
749,3890,4
749,3891,4
749,3892,4
749,3893,3
749,3894,3
749,3895,3
749,3896,3
749,3897,3
749,3898,3
749,3899,3
749,3900,3
750,3883,4
750,3884,5
750,3886,5
750,3887,4
750,3888,5
750,3890,4
750,3892,4
750,3894,5
750,3895,4
750,3896,4
750,3897,5
750,3898,4
750,3899,4
750,3900,5
751,3883,4
751,3884,4
751,3885,5
751,3887,4
751,3890,4
751,3893,4
751,3895,4
751,3896,4
751,3897,4
751,3898,4
751,3899,4
752,3883,2
752,3884,2
752,3885,2
752,3886,2
752,3887,3
752,3888,3
752,3889,4
752,3890,3
752,3891,2
752,3892,4
752,3893,2
752,3894,2
752,3895,3
752,3896,3
752,3897,2
752,3898,2
752,3899,3
752,3900,3
753,3883,4
753,3884,4
753,3885,4
753,3886,4
753,3887,4
753,3888,4
753,3890,4
753,3891,4
753,3892,4
753,3893,4
753,3894,4
753,3895,4
753,3896,4
753,3897,4
753,3898,4
753,3899,3
753,3900,3
754,3883,4
754,3884,4
754,3885,2
754,3886,3
754,3887,3
754,3888,4
754,3889,2
754,3890,4
754,3891,3
754,3892,2
754,3893,4
754,3894,3
754,3895,3
754,3896,4
754,3897,4
754,3898,4
754,3899,5
754,3900,5
755,3883,4
755,3884,4
755,3885,4
755,3886,4
755,3887,4
755,3888,4
755,3890,4
755,3891,5
755,3892,4
755,3893,4
755,3894,4
755,3895,4
755,3896,4
755,3897,4
755,3898,4
755,3899,4
755,3900,3
756,3883,4
756,3884,4
756,3887,3
756,3888,5
756,3890,4
756,3891,3
756,3893,5
756,3894,5
756,3896,2
756,3897,4
756,3898,4
756,3899,4
757,3883,3
757,3884,3
757,3885,3
757,3886,3
757,3887,3
757,3888,3
757,3890,3
757,3891,3
757,3892,3
757,3893,3
757,3894,3
757,3895,3
757,3896,3
757,3897,3
757,3898,3
757,3899,4
757,3900,3
758,3883,4
758,3884,4
758,3887,4
758,3888,4
758,3890,4
758,3891,3
758,3892,3
758,3895,4
758,3896,4
758,3897,4
758,3898,4
758,3899,4
758,3900,4
759,3883,3
759,3884,3
759,3887,4
759,3890,4
759,3892,5
759,3894,4
759,3895,4
759,3896,4
759,3897,3
759,3898,3
759,3899,4
760,3883,4
760,3884,4
760,3885,1
760,3886,2
760,3887,4
760,3888,5
760,3889,5
760,3890,4
760,3891,3
760,3892,4
760,3893,4
760,3894,3
760,3895,4
760,3896,4
760,3897,4
760,3898,5
760,3899,4
760,3900,5
761,3883,4
761,3884,4
761,3885,4
761,3886,4
761,3887,5
761,3890,5
761,3891,4
761,3895,4
761,3897,4
761,3898,4
761,3899,5
762,3883,4
762,3884,4
762,3885,4
762,3886,4
762,3887,4
762,3888,3
762,3890,3
762,3891,4
762,3895,4
762,3896,3
762,3897,4
762,3898,4
762,3899,4
762,3900,5
763,3883,4
763,3884,4
763,3886,4
763,3887,4
763,3888,3
763,3889,4
763,3890,4
763,3891,5
763,3892,5
763,3893,3
763,3894,4
763,3896,3
763,3897,4
763,3898,3
763,3899,4
763,3900,2
764,3883,4
764,3884,4
764,3885,5
764,3886,5
764,3887,4
764,3888,4
764,3890,5
764,3891,5
764,3892,5
764,3893,4
764,3894,5
764,3896,5
764,3897,4
764,3898,5
764,3899,5
764,3900,4
765,3883,4
765,3884,3
765,3885,4
765,3886,3
765,3887,4
765,3888,4
765,3889,3
765,3890,4
765,3891,3
765,3892,4
765,3893,3
765,3894,3
765,3895,3
765,3896,4
765,3897,3
765,3898,4
765,3899,4
765,3900,4
766,3883,4
766,3884,4
766,3887,4
766,3888,4
766,3890,4
766,3891,4
766,3893,3
766,3894,2
766,3895,4
766,3896,4
766,3897,4
766,3899,4
767,3883,4
767,3884,4
767,3885,4
767,3886,4
767,3887,4
767,3888,4
767,3890,4
767,3891,4
767,3892,4
767,3893,4
767,3894,4
767,3895,4
767,3896,4
767,3897,4
767,3898,4
767,3899,5
767,3900,4
768,3883,4
768,3884,4
768,3885,4
768,3886,4
768,3887,4
768,3888,5
768,3890,5
768,3891,4
768,3892,5
768,3893,4
768,3895,5
768,3896,4
768,3897,4
768,3898,4
768,3899,5
769,3883,4
769,3884,4
769,3886,3
769,3887,4
769,3888,4
769,3890,4
769,3891,4
769,3892,4
769,3893,3
769,3894,4
769,3895,4
769,3896,4
769,3897,3
769,3898,4
769,3899,4
769,3900,3
770,3883,3
770,3884,3
770,3885,3
770,3886,2
770,3887,3
770,3888,3
770,3889,3
770,3890,3
770,3891,3
770,3892,3
770,3893,3
770,3894,3
770,3895,4
770,3896,3
770,3897,3
770,3898,3
770,3899,3
770,3900,4
771,3883,4
771,3884,3
771,3885,3
771,3886,3
771,3887,4
771,3890,4
771,3891,4
771,3892,5
771,3893,4
771,3894,3
771,3895,4
771,3896,3
771,3897,4
771,3898,4
771,3899,4
771,3900,3
772,3883,4
772,3884,4
772,3885,4
772,3887,4
772,3888,4
772,3890,4
772,3891,4
772,3892,4
772,3893,4
772,3895,3
772,3896,4
772,3897,3
772,3898,4
772,3899,2
772,3900,5
773,3883,4
773,3884,4
773,3885,4
773,3887,3
773,3888,3
773,3890,4
773,3891,4
773,3893,3
773,3894,4
773,3896,4
773,3897,4
773,3898,4
773,3899,4
773,3900,2
774,3883,3
774,3884,3
774,3885,3
774,3886,3
774,3887,3
774,3888,3
774,3889,3
774,3890,3
774,3891,3
774,3892,3
774,3893,3
774,3894,3
774,3895,3
774,3896,3
774,3897,3
774,3898,3
774,3899,3
774,3900,2
775,3883,5
775,3884,4
775,3885,4
775,3886,4
775,3887,4
775,3888,4
775,3890,5
775,3893,3
775,3894,4
775,3897,3
775,3898,4
775,3899,5
776,3883,4
776,3884,4
776,3885,4
776,3886,4
776,3887,4
776,3888,5
776,3890,4
776,3891,4
776,3892,4
776,3893,3
776,3894,3
776,3895,4
776,3896,4
776,3897,4
776,3898,4
776,3899,5
776,3900,4
777,3883,3
777,3884,3
777,3885,2
777,3886,2
777,3887,3
777,3888,3
777,3889,3
777,3890,3
777,3891,2
777,3892,2
777,3893,2
777,3894,2
777,3895,3
777,3896,3
777,3897,2
777,3898,3
777,3899,3
777,3900,3
778,3883,4
778,3884,4
778,3885,4
778,3886,2
778,3887,4
778,3888,4
778,3890,4
778,3891,4
778,3892,5
778,3893,4
778,3894,3
778,3895,4
778,3896,4
778,3897,4
778,3898,4
778,3899,4
778,3900,4
779,3883,4
779,3884,4
779,3885,4
779,3886,4
779,3887,3
779,3888,3
779,3890,3
779,3891,4
779,3892,3
779,3893,3
779,3894,3
779,3896,3
779,3897,4
779,3898,3
780,3883,4
780,3884,3
780,3885,3
780,3886,3
780,3887,3
780,3888,3
780,3889,3
780,3890,3
780,3891,3
780,3892,4
780,3893,4
780,3894,3
780,3895,3
780,3896,4
780,3897,4
780,3898,4
780,3899,4
780,3900,4
781,3883,3
781,3884,3
781,3885,3
781,3886,2
781,3887,3
781,3888,3
781,3890,4
781,3891,2
781,3893,2
781,3894,2
781,3895,4
781,3896,3
781,3897,3
781,3898,3
781,3899,4
781,3900,2
782,3883,3
782,3884,3
782,3885,4
782,3886,4
782,3887,4
782,3888,3
782,3889,4
782,3890,4
782,3893,4
782,3894,4
782,3895,3
782,3896,3
782,3897,3
782,3898,3
782,3899,3
783,3883,4
783,3884,3
783,3885,3
783,3886,3
783,3887,4
783,3888,4
783,3890,4
783,3891,3
783,3892,4
783,3893,4
783,3894,3
783,3895,4
783,3896,4
783,3897,4
783,3898,3
783,3899,4
783,3900,4
784,3883,5
784,3884,5
784,3885,5
784,3886,5
784,3887,3
784,3888,4
784,3890,4
784,3891,3
784,3892,5
784,3893,5
784,3895,5
784,3896,3
784,3897,3
784,3898,4
784,3899,5
785,3883,3
785,3884,3
785,3887,4
785,3888,4
785,3890,3
785,3891,1
785,3893,3
785,3894,4
785,3895,4
785,3896,3
785,3897,3
785,3898,3
785,3899,2
786,3883,4
786,3884,4
786,3885,5
786,3886,4
786,3887,4
786,3888,4
786,3890,4
786,3891,4
786,3892,4
786,3893,4
786,3894,5
786,3895,4
786,3896,4
786,3897,4
786,3898,4
786,3899,4
786,3900,4
787,3883,3
787,3884,3
787,3885,4
787,3886,4
787,3887,3
787,3888,4
787,3890,4
787,3892,5
787,3893,4
787,3895,4
787,3896,4
787,3897,3
787,3898,4
787,3899,4
787,3900,1
788,3883,3
788,3884,3
788,3885,3
788,3886,3
788,3887,4
788,3888,3
788,3890,4
788,3891,3
788,3892,3
788,3893,4
788,3894,3
788,3895,4
788,3896,4
788,3897,4
788,3898,3
788,3899,4
788,3900,3
789,3883,3
789,3884,4
789,3885,3
789,3886,2
789,3887,3
789,3888,2
789,3889,3
789,3890,3
789,3891,3
789,3892,3
789,3893,3
789,3894,2
789,3895,2
789,3896,3
789,3897,3
789,3898,3
789,3899,4
789,3900,1
790,3883,5
790,3884,4
790,3885,3
790,3887,4
790,3890,5
790,3891,5
790,3892,5
790,3893,4
790,3895,3
790,3896,4
790,3897,5
790,3898,5
790,3899,4
791,3883,4
791,3884,4
791,3885,4
791,3886,4
791,3887,4
791,3888,4
791,3890,4
791,3891,4
791,3892,4
791,3893,4
791,3894,4
791,3895,4
791,3896,4
791,3897,4
791,3898,4
791,3899,4
791,3900,4
792,3883,3
792,3884,4
792,3885,4
792,3886,3
792,3887,3
792,3888,3
792,3890,4
792,3891,4
792,3892,3
792,3893,3
792,3894,3
792,3895,3
792,3896,3
792,3897,4
792,3898,3
792,3899,4
793,3883,3
793,3884,3
793,3885,4
793,3886,4
793,3887,3
793,3888,4
793,3890,4
793,3891,4
793,3892,3
793,3893,3
793,3894,4
793,3895,4
793,3896,4
793,3897,3
793,3898,4
793,3899,4
794,3883,4
794,3884,4
794,3887,4
794,3888,4
794,3889,5
794,3890,4
794,3891,4
794,3893,2
794,3894,2
794,3896,4
794,3899,5
795,3883,2
795,3884,3
795,3885,3
795,3886,4
795,3887,3
795,3888,4
795,3890,4
795,3891,4
795,3892,4
795,3894,5
795,3895,4
795,3896,3
795,3897,4
795,3898,4
795,3899,4
796,3883,3
796,3884,3
796,3885,4
796,3886,3
796,3887,3
796,3888,3
796,3889,3
796,3890,3
796,3891,3
796,3892,4
796,3893,3
796,3894,3
796,3895,4
796,3896,3
796,3897,3
796,3898,3
796,3899,3
796,3900,3
797,3883,4
797,3884,4
797,3887,4
797,3890,4
797,3891,4
797,3893,3
797,3894,3
797,3895,5
797,3896,4
797,3897,4
797,3898,5
797,3899,4
798,3883,3
798,3884,4
798,3885,4
798,3886,4
798,3887,3
798,3888,3
798,3889,2
798,3890,4
798,3891,4
798,3892,3
798,3893,2
798,3894,4
798,3895,2
798,3896,4
798,3897,3
798,3898,3
798,3899,4
798,3900,4
799,3883,4
799,3884,4
799,3885,4
799,3886,4
799,3887,4
799,3888,4
799,3890,4
799,3891,2
799,3893,1
799,3895,4
799,3896,4
799,3897,4
799,3898,3
799,3899,3
800,3883,4
800,3884,4
800,3885,4
800,3886,4
800,3887,4
800,3888,4
800,3890,3
800,3891,4
800,3892,4
800,3893,3
800,3894,3
800,3895,4
800,3896,3
800,3897,3
800,3898,3
800,3899,3
800,3900,4
801,3883,4
801,3884,4
801,3885,4
801,3886,4
801,3887,3
801,3888,4
801,3889,2
801,3890,4
801,3891,4
801,3892,4
801,3893,3
801,3894,4
801,3895,3
801,3896,3
801,3897,3
801,3898,3
801,3899,4
801,3900,4
802,3883,4
802,3884,4
802,3885,4
802,3886,4
802,3887,4
802,3888,4
802,3889,4
802,3890,4
802,3891,4
802,3892,4
802,3893,4
802,3894,4
802,3895,4
802,3896,4
802,3897,4
802,3898,4
802,3899,4
802,3900,3
803,3883,4
803,3884,4
803,3885,4
803,3886,4
803,3887,3
803,3888,4
803,3890,4
803,3891,4
803,3893,3
803,3894,4
803,3895,3
803,3896,4
803,3897,4
803,3898,4
803,3899,4
803,3900,4
804,3883,2
804,3884,2
804,3885,3
804,3886,1
804,3887,3
804,3888,2
804,3889,4
804,3890,3
804,3892,2
804,3894,3
804,3895,2
804,3896,4
804,3897,4
804,3898,3
804,3899,3
805,3883,4
805,3884,4
805,3885,5
805,3886,5
805,3887,4
805,3888,4
805,3890,3
805,3891,4
805,3893,5
805,3894,5
805,3896,4
805,3897,4
805,3898,4
805,3899,3
806,3883,4
806,3884,4
806,3885,4
806,3886,4
806,3887,4
806,3888,4
806,3889,5
806,3890,4
806,3891,4
806,3892,3
806,3893,4
806,3894,4
806,3895,3
806,3896,4
806,3897,4
806,3898,4
806,3899,4
807,3883,4
807,3884,4
807,3885,4
807,3886,4
807,3887,4
807,3890,5
807,3893,2
807,3894,4
807,3895,4
807,3896,4
807,3897,4
807,3898,4
807,3899,5
807,3900,3
808,3883,4
808,3884,4
808,3885,4
808,3886,4
808,3887,3
808,3888,4
808,3889,4
808,3890,4
808,3891,4
808,3892,3
808,3893,3
808,3894,3
808,3895,3
808,3896,3
808,3897,3
808,3898,3
808,3899,4
808,3900,4
809,3883,4
809,3884,4
809,3885,2
809,3886,2
809,3887,4
809,3888,4
809,3889,3
809,3890,4
809,3891,4
809,3893,4
809,3894,3
809,3895,4
809,3896,5
809,3897,4
809,3898,4
809,3899,4
809,3900,5
810,3883,4
810,3884,4
810,3885,3
810,3886,4
810,3887,4
810,3888,4
810,3890,4
810,3891,3
810,3892,4
810,3893,4
810,3894,5
810,3895,4
810,3896,4
810,3897,4
810,3898,4
810,3899,4
810,3900,3
811,3883,4
811,3884,5
811,3887,4
811,3888,4
811,3889,4
811,3890,4
811,3891,5
811,3892,4
811,3893,5
811,3895,4
811,3896,4
811,3897,5
811,3898,4
811,3899,5
812,3883,4
812,3884,4
812,3885,4
812,3886,4
812,3887,4
812,3888,4
812,3890,4
812,3891,2
812,3892,5
812,3893,3
812,3895,4
812,3896,4
812,3897,4
812,3898,4
812,3899,4
812,3900,4
813,3883,2
813,3884,4
813,3885,4
813,3886,4
813,3887,3
813,3888,3
813,3889,4
813,3890,4
813,3891,3
813,3894,4
813,3896,4
813,3897,3
813,3898,3
813,3899,5
814,3883,4
814,3884,4
814,3885,5
814,3886,4
814,3887,4
814,3888,4
814,3890,4
814,3891,5
814,3892,5
814,3894,3
814,3896,5
814,3897,4
814,3898,4
814,3899,5
814,3900,5
815,3883,4
815,3884,5
815,3885,4
815,3886,3
815,3887,4
815,3888,4
815,3890,4
815,3892,5
815,3893,3
815,3896,4
815,3897,3
815,3898,4
815,3900,3
816,3883,4
816,3884,4
816,3885,3
816,3886,3
816,3887,4
816,3888,4
816,3890,4
816,3891,3
816,3892,3
816,3893,4
816,3894,4
816,3895,3
816,3896,4
816,3897,4
816,3898,4
816,3899,4
816,3900,3
817,3883,4
817,3884,4
817,3885,4
817,3886,4
817,3887,4
817,3888,4
817,3890,4
817,3891,4
817,3892,4
817,3893,4
817,3894,4
817,3895,4
817,3896,4
817,3897,4
817,3898,4
817,3899,4
817,3900,4
818,3883,3
818,3884,3
818,3885,4
818,3886,4
818,3887,4
818,3888,4
818,3890,4
818,3891,3
818,3892,5
818,3893,3
818,3894,3
818,3895,4
818,3896,4
818,3897,3
818,3898,4
818,3899,4
818,3900,1
819,3883,3
819,3884,3
819,3885,1
819,3886,1
819,3887,3
819,3888,3
819,3889,5
819,3890,4
819,3891,2
819,3893,3
819,3895,2
819,3896,4
819,3897,3
819,3898,3
819,3899,4
819,3900,5
820,3883,4
820,3884,3
820,3885,4
820,3886,3
820,3887,3
820,3888,4
820,3890,4
820,3891,3
820,3892,4
820,3893,3
820,3894,2
820,3895,3
820,3896,4
820,3897,3
820,3898,4
820,3899,3
820,3900,3
821,3883,3
821,3884,2
821,3885,3
821,3886,3
821,3887,2
821,3888,2
821,3889,3
821,3890,3
821,3891,2
821,3894,4
821,3895,2
821,3897,2
821,3898,3
821,3899,4
822,3883,4
822,3884,4
822,3885,4
822,3886,4
822,3887,4
822,3888,3
822,3890,4
822,3891,4
822,3892,3
822,3893,4
822,3894,4
822,3895,3
822,3896,4
822,3897,4
822,3898,4
822,3899,4
822,3900,3
823,3883,4
823,3884,4
823,3885,3
823,3886,4
823,3887,4
823,3888,4
823,3889,4
823,3890,4
823,3891,4
823,3892,4
823,3893,3
823,3894,5
823,3895,4
823,3896,4
823,3897,5
823,3898,4
823,3899,4
823,3900,4
824,3883,3
824,3884,3
824,3885,4
824,3886,3
824,3887,4
824,3888,4
824,3889,4
824,3890,4
824,3891,4
824,3892,4
824,3893,3
824,3894,4
824,3895,4
824,3896,4
824,3897,3
824,3898,4
824,3899,4
824,3900,3
825,3883,3
825,3884,3
825,3885,2
825,3886,2
825,3887,4
825,3888,3
825,3890,3
825,3892,4
825,3893,4
825,3894,4
825,3895,4
825,3896,4
825,3898,4
825,3899,4
826,3883,2
826,3884,2
826,3886,1
826,3887,3
826,3888,1
826,3889,4
826,3890,4
826,3891,3
826,3893,2
826,3894,4
826,3897,2
826,3898,3
826,3899,3
827,3883,4
827,3884,4
827,3886,4
827,3887,3
827,3888,4
827,3890,4
827,3891,4
827,3892,4
827,3893,5
827,3896,3
827,3897,4
827,3898,4
827,3899,5
827,3900,4
828,3883,3
828,3884,3
828,3885,4
828,3886,3
828,3887,3
828,3888,4
828,3890,4
828,3891,4
828,3892,4
828,3893,3
828,3894,4
828,3895,4
828,3896,3
828,3897,3
828,3898,3
828,3899,4
829,3883,4
829,3884,4
829,3885,4
829,3886,3
829,3887,4
829,3888,5
829,3889,5
829,3890,4
829,3891,4
829,3892,4
829,3893,4
829,3894,4
829,3895,4
829,3896,4
829,3897,4
829,3898,4
829,3899,5
829,3900,4
830,3883,3
830,3884,3
830,3885,3
830,3886,3
830,3887,3
830,3888,4
830,3889,4
830,3890,4
830,3891,2
830,3892,4
830,3893,4
830,3894,4
830,3895,4
830,3896,4
830,3897,3
830,3898,4
830,3899,4
830,3900,3
831,3883,4
831,3884,4
831,3885,4
831,3886,4
831,3887,4
831,3888,4
831,3890,4
831,3892,4
831,3893,4
831,3894,4
831,3895,4
831,3896,4
831,3897,4
831,3898,4
831,3899,4
832,3883,4
832,3884,3
832,3885,4
832,3886,4
832,3887,4
832,3888,4
832,3890,4
832,3891,3
832,3893,4
832,3894,4
832,3895,4
832,3896,3
832,3897,4
832,3898,4
832,3899,4
832,3900,4
833,3883,4
833,3884,4
833,3887,3
833,3890,5
833,3894,5
833,3896,5
833,3897,4
833,3898,4
833,3899,5
833,3900,5
834,3883,4
834,3884,5
834,3885,5
834,3886,4
834,3887,4
834,3888,4
834,3890,4
834,3891,4
834,3893,4
834,3894,4
834,3896,4
834,3897,5
834,3898,4
834,3899,4
835,3883,2
835,3884,3
835,3885,5
835,3886,2
835,3887,3
835,3888,5
835,3890,5
835,3891,3
835,3892,5
835,3893,3
835,3894,5
835,3895,5
835,3896,3
835,3897,3
835,3898,3
835,3899,2
835,3900,3
836,3883,1
836,3884,2
836,3885,2
836,3886,2
836,3887,2
836,3888,4
836,3890,3
836,3891,2
836,3893,3
836,3894,2
836,3895,5
836,3896,2
836,3897,2
836,3898,4
836,3899,2
837,3883,4
837,3884,4
837,3886,4
837,3887,3
837,3888,3
837,3890,3
837,3892,3
837,3893,5
837,3894,3
837,3895,4
837,3896,4
837,3897,3
837,3898,3
837,3899,4
837,3900,3
